# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
16.265          	1.08812440e-01	5.44575020e-05	9.81542950e-05	1.74714370e-04	0.00000000e+00
16.27           	3.58510840e-01	5.43879030e-05	9.79427760e-05	1.74904870e-04	0.00000000e+00
16.275          	1.62808870e-01	5.43176540e-05	9.77303910e-05	1.67810910e-04	0.00000000e+00
16.28           	2.77585670e-01	5.42467600e-05	9.75171520e-05	1.59241530e-04	0.00000000e+00
16.285          	1.40789670e-01	5.41752080e-05	9.73030320e-05	1.49169190e-04	0.00000000e+00
16.29           	2.17225220e-01	5.41030120e-05	9.70880590e-05	1.32968690e-04	0.00000000e+00
16.295          	2.80211250e-01	5.40301740e-05	9.68722350e-05	1.11255450e-04	0.00000000e+00
16.3            	1.69446580e-01	5.39567000e-05	9.66555730e-05	1.59523950e-04	0.00000000e+00
16.305          	2.74032510e-01	5.38825780e-05	9.64380490e-05	1.42873090e-04	0.00000000e+00
16.31           	1.16794610e-01	5.38078220e-05	9.62196900e-05	1.70056020e-04	0.00000000e+00
16.315          	2.96481870e-01	5.37324320e-05	9.60004980e-05	1.63901860e-04	0.00000000e+00
16.32           	1.34686910e-01	5.36564120e-05	9.57804760e-05	1.59452990e-04	0.00000000e+00
16.325          	1.41014560e-01	5.35797630e-05	9.55596280e-05	1.84013000e-04	0.00000000e+00
16.33           	7.25276720e-02	5.35024930e-05	9.53379710e-05	1.57516290e-04	0.00000000e+00
16.335          	2.28625290e-01	5.34245950e-05	9.51154890e-05	1.91488340e-04	0.00000000e+00
16.34           	1.94902110e-01	5.33460740e-05	9.48921930e-05	1.98896890e-04	0.00000000e+00
16.345          	2.07911790e-01	5.32669280e-05	9.46680780e-05	2.39063950e-04	0.00000000e+00
16.35           	1.68868320e-01	5.31871750e-05	9.44431770e-05	1.59271920e-04	0.00000000e+00
16.355          	1.46232330e-01	5.31067990e-05	9.42174630e-05	1.58814330e-04	0.00000000e+00
16.36           	2.82577790e-01	5.30258200e-05	9.39909720e-05	1.90685320e-04	0.00000000e+00
16.365          	1.36006710e-01	5.29442230e-05	9.37636760e-05	1.69654990e-04	0.00000000e+00
16.37           	2.93453660e-01	5.28620290e-05	9.35356120e-05	1.89924080e-04	0.00000000e+00
16.375          	1.82521320e-01	5.27792210e-05	9.33067530e-05	2.25458390e-04	0.00000000e+00
16.38           	1.12113680e-01	5.26958210e-05	9.30771340e-05	1.51704320e-04	0.00000000e+00
16.385          	1.52618970e-01	5.26118130e-05	9.28467290e-05	1.33772020e-04	0.00000000e+00
16.39           	1.29914320e-01	5.25272160e-05	9.26155750e-05	1.38531860e-04	0.00000000e+00
16.395          	2.49205580e-01	5.24420170e-05	9.23836430e-05	1.07051390e-04	0.00000000e+00
16.4            	1.61011050e-01	5.23562350e-05	9.21509710e-05	1.27192140e-04	0.00000000e+00
16.405          	9.27954450e-02	5.22698550e-05	9.19175310e-05	1.52303520e-04	0.00000000e+00
16.41           	1.54434200e-01	5.21828970e-05	9.16833610e-05	9.80683800e-05	0.00000000e+00
16.415          	2.71422930e-01	5.20953460e-05	9.14484320e-05	6.94414400e-05	0.00000000e+00
16.42           	2.30853890e-01	5.20072160e-05	9.12127700e-05	1.05491900e-04	0.00000000e+00
16.425          	1.18680270e-01	5.19185140e-05	9.09763880e-05	1.83237820e-04	0.00000000e+00
16.43           	2.62668410e-01	5.18292320e-05	9.07392710e-05	1.07397300e-04	0.00000000e+00
16.435          	7.76923990e-02	5.17393680e-05	9.05014170e-05	5.91116720e-05	0.00000000e+00
16.44           	2.88538280e-01	5.16489430e-05	9.02628610e-05	8.92866940e-05	0.00000000e+00
16.445          	3.29048820e-01	5.15579390e-05	9.00235750e-05	7.80965460e-05	0.00000000e+00
16.45           	1.38449930e-01	5.14663780e-05	8.97835960e-05	8.26044520e-05	0.00000000e+00
16.455          	1.12438180e-01	5.13742440e-05	8.95428950e-05	1.26297020e-04	0.00000000e+00
16.46           	7.26010410e-02	5.12815520e-05	8.93015000e-05	1.75722010e-04	0.00000000e+00
16.465          	9.40243880e-02	5.11883070e-05	8.90594200e-05	1.21441110e-04	0.00000000e+00
16.47           	1.93228240e-01	5.10944960e-05	8.88166330e-05	1.14722910e-04	0.00000000e+00
16.475          	1.41561790e-01	5.10001400e-05	8.85731750e-05	1.84392910e-04	0.00000000e+00
16.48           	2.89644260e-01	5.09052300e-05	8.83290290e-05	1.52852140e-04	0.00000000e+00
16.485          	4.41050300e-01	5.08097630e-05	8.80841950e-05	1.79964590e-04	0.00000000e+00
16.49           	8.19639760e-02	5.07137540e-05	8.78386940e-05	1.23103300e-04	0.00000000e+00
16.495          	1.86095960e-01	5.06172080e-05	8.75925380e-05	1.24164670e-04	0.00000000e+00
16.5            	1.58168360e-01	5.05201120e-05	8.73457030e-05	1.03196270e-04	0.00000000e+00
16.505          	1.82185990e-01	5.04224850e-05	8.70982240e-05	1.22793510e-04	0.00000000e+00
16.51           	2.26754570e-01	5.03243190e-05	8.68500860e-05	1.97644570e-04	0.00000000e+00
16.515          	1.07406240e-01	5.02256130e-05	8.66012880e-05	9.54509160e-05	0.00000000e+00
16.52           	1.30022620e-01	5.01263790e-05	8.63518510e-05	8.95476440e-05	0.00000000e+00
16.525          	7.88292490e-02	5.00266170e-05	8.61017770e-05	1.61511410e-04	0.00000000e+00
16.53           	2.99325990e-01	4.99263300e-05	8.58510680e-05	1.54981260e-04	0.00000000e+00
16.535          	1.19719910e-01	4.98255200e-05	8.55997290e-05	2.15277480e-04	0.00000000e+00
16.54           	1.64711780e-01	4.97241880e-05	8.53477650e-05	1.79791170e-04	0.00000000e+00
16.545          	1.17374290e-01	4.96223430e-05	8.50951900e-05	1.40028540e-04	0.00000000e+00
16.55           	1.67294670e-01	4.95199740e-05	8.48419820e-05	1.47420020e-04	0.00000000e+00
16.555          	2.40539130e-01	4.94170930e-05	8.45881670e-05	1.57536660e-04	0.00000000e+00
16.56           	1.06598190e-01	4.93137020e-05	8.43337470e-05	1.65236720e-04	0.00000000e+00
16.565          	1.06656640e-01	4.92098040e-05	8.40787250e-05	1.80589310e-04	0.00000000e+00
16.57           	1.68295580e-01	4.91053990e-05	8.38231050e-05	1.34909180e-04	0.00000000e+00
16.575          	1.48118180e-01	4.90004980e-05	8.35669030e-05	1.70201990e-04	0.00000000e+00
16.58           	1.67675750e-01	4.88950860e-05	8.33100960e-05	1.47693040e-04	0.00000000e+00
16.585          	1.06780790e-01	4.87891840e-05	8.30527200e-05	1.61417220e-04	0.00000000e+00
16.59           	1.63090700e-01	4.86827830e-05	8.27947600e-05	1.15293830e-04	0.00000000e+00
16.595          	2.26580210e-01	4.85758830e-05	8.25362140e-05	9.47533410e-05	0.00000000e+00
16.6            	1.70041770e-01	4.84684960e-05	8.22771050e-05	1.03391290e-04	0.00000000e+00
16.605          	7.89609700e-02	4.83606280e-05	8.20174430e-05	1.08976940e-04	0.00000000e+00
16.61           	3.87902010e-01	4.82522660e-05	8.17572050e-05	5.42825520e-05	0.00000000e+00
16.615          	1.93310430e-01	4.81434230e-05	8.14964170e-05	5.34098530e-05	0.00000000e+00
16.62           	3.17917370e-01	4.80341010e-05	8.12350790e-05	7.92464930e-05	0.00000000e+00
16.625          	7.95558990e-02	4.79243070e-05	8.09732050e-05	1.00875510e-04	0.00000000e+00
16.63           	1.55771060e-01	4.78140340e-05	8.07107840e-05	8.06577080e-05	0.00000000e+00
16.635          	9.67918300e-02	4.77032880e-05	8.04478240e-05	5.82941800e-05	0.00000000e+00
16.64           	1.43975200e-01	4.75920650e-05	8.01843220e-05	6.47857490e-05	0.00000000e+00
16.645          	1.45657980e-01	4.74803790e-05	7.99202980e-05	6.46391980e-05	0.00000000e+00
16.65           	2.80743990e-01	4.73682280e-05	7.96557540e-05	6.20139480e-05	0.00000000e+00
16.655          	6.15545680e-02	4.72556160e-05	7.93906930e-05	5.10753790e-05	0.00000000e+00
16.66           	7.53655660e-02	4.71425500e-05	7.91251280e-05	6.66843890e-05	0.00000000e+00
16.665          	1.25005290e-01	4.70290220e-05	7.88590480e-05	6.75971480e-05	0.00000000e+00
16.67           	7.57789620e-02	4.69150330e-05	7.85924520e-05	1.06076410e-04	0.00000000e+00
16.675          	2.57122070e-01	4.68006010e-05	7.83253720e-05	8.42670160e-05	0.00000000e+00
16.68           	1.68215370e-01	4.66857110e-05	7.80577840e-05	6.25920810e-05	0.00000000e+00
16.685          	2.22416970e-01	4.65703820e-05	7.77897200e-05	6.42723960e-05	0.00000000e+00
16.69           	2.48660250e-01	4.64546010e-05	7.75211570e-05	8.86851500e-05	0.00000000e+00
16.695          	1.01253070e-01	4.63383860e-05	7.72521270e-05	7.13276020e-05	0.00000000e+00
16.7            	6.96562540e-02	4.62217280e-05	7.69826160e-05	1.55287040e-04	0.00000000e+00
16.705          	1.88088220e-01	4.61046280e-05	7.67126230e-05	7.94640920e-05	0.00000000e+00
16.71           	9.57326260e-02	4.59871020e-05	7.64421780e-05	9.07532200e-05	0.00000000e+00
16.715          	1.92579490e-01	4.58691410e-05	7.61712660e-05	7.77387310e-05	0.00000000e+00
16.72           	1.68486970e-01	4.57507510e-05	7.58998960e-05	1.27586870e-04	0.00000000e+00
16.725          	8.29986320e-02	4.56319340e-05	7.56280730e-05	6.64202340e-05	0.00000000e+00
16.73           	3.21325880e-01	4.55126870e-05	7.53557920e-05	8.56897680e-05	0.00000000e+00
16.735          	2.17991550e-01	4.53930220e-05	7.50830740e-05	1.02144410e-04	0.00000000e+00
16.74           	1.69968270e-01	4.52729400e-05	7.48099190e-05	1.22514280e-04	0.00000000e+00
16.745          	1.07014320e-01	4.51524410e-05	7.45363300e-05	9.70395000e-05	0.00000000e+00
16.75           	2.08335370e-01	4.50315340e-05	7.42623210e-05	8.09002590e-05	0.00000000e+00
16.755          	1.42713710e-01	4.49102060e-05	7.39878720e-05	1.16021840e-04	0.00000000e+00
16.76           	1.07402820e-01	4.47884730e-05	7.37130070e-05	6.35906170e-05	0.00000000e+00
16.765          	1.95327700e-01	4.46663390e-05	7.34377360e-05	1.12325920e-04	0.00000000e+00
16.77           	1.06001670e-01	4.45437980e-05	7.31620480e-05	6.42765920e-05	0.00000000e+00
16.775          	1.44805790e-01	4.44208550e-05	7.28859520e-05	5.99504140e-05	0.00000000e+00
16.78           	1.20184760e-01	4.42975130e-05	7.26094540e-05	8.42535280e-05	0.00000000e+00
16.785          	2.66474570e-01	4.41737750e-05	7.23325580e-05	8.96538880e-05	0.00000000e+00
16.79           	1.15134690e-01	4.40496440e-05	7.20552700e-05	1.12178580e-04	0.00000000e+00
16.795          	2.25482150e-01	4.39251210e-05	7.17775930e-05	1.02711090e-04	0.00000000e+00
16.8            	1.14777410e-01	4.38002050e-05	7.14995250e-05	1.31943190e-04	0.00000000e+00
16.805          	2.26926940e-01	4.36749120e-05	7.12210910e-05	8.18624230e-05	0.00000000e+00
16.81           	1.75988900e-01	4.35492330e-05	7.09422800e-05	8.75651370e-05	0.00000000e+00
16.815          	1.19450650e-01	4.34231720e-05	7.06630980e-05	1.17011100e-04	0.00000000e+00
16.82           	8.44278520e-02	4.32967280e-05	7.03835420e-05	9.82503370e-05	0.00000000e+00
16.825          	1.25322300e-01	4.31699170e-05	7.01036390e-05	1.19428730e-04	0.00000000e+00
16.83           	6.19511050e-02	4.30427300e-05	6.98233770e-05	1.31270500e-04	0.00000000e+00
16.835          	1.15136990e-01	4.29151720e-05	6.95427620e-05	9.57676680e-05	0.00000000e+00
16.84           	1.59934010e-01	4.27872460e-05	6.92618000e-05	9.08563970e-05	0.00000000e+00
16.845          	1.35010990e-01	4.26589490e-05	6.89804880e-05	1.48248940e-04	0.00000000e+00
16.85           	2.72996620e-01	4.25302930e-05	6.86988430e-05	6.68935450e-05	0.00000000e+00
16.855          	1.26848920e-01	4.24012820e-05	6.84168750e-05	1.18429840e-04	0.00000000e+00
16.86           	2.01000860e-01	4.22719050e-05	6.81345660e-05	4.58307060e-05	0.00000000e+00
16.865          	1.49691060e-01	4.21421800e-05	6.78519450e-05	5.91935510e-05	0.00000000e+00
16.87           	1.04800550e-01	4.20121000e-05	6.75690000e-05	4.72437380e-05	0.00000000e+00
16.875          	2.46641730e-01	4.18816640e-05	6.72857310e-05	5.67605440e-05	0.00000000e+00
16.88           	2.84705670e-01	4.17508880e-05	6.70021640e-05	8.36338840e-05	0.00000000e+00
16.885          	1.82679040e-01	4.16197650e-05	6.67182880e-05	4.53564380e-05	0.00000000e+00
16.89           	4.01960780e-01	4.14882980e-05	6.64341100e-05	7.91735640e-05	0.00000000e+00
16.895          	1.14390750e-01	4.13564860e-05	6.61496270e-05	1.14999460e-04	0.00000000e+00
16.9            	4.05533170e-01	4.12243390e-05	6.58648570e-05	6.59643540e-05	0.00000000e+00
16.905          	3.17907190e-01	4.10918590e-05	6.55798010e-05	1.09746270e-04	0.00000000e+00
16.91           	2.70381090e-01	4.09590500e-05	6.52944700e-05	1.32989130e-04	0.00000000e+00
16.915          	1.23745270e-01	4.08259040e-05	6.50088470e-05	6.85347420e-05	0.00000000e+00
16.92           	1.37161860e-01	4.06924380e-05	6.47229620e-05	9.25826640e-05	0.00000000e+00
16.925          	3.41840970e-01	4.05586440e-05	6.44368030e-05	6.17258840e-05	0.00000000e+00
16.93           	2.53638750e-01	4.04245220e-05	6.41503700e-05	1.06226410e-04	0.00000000e+00
16.935          	1.61559890e-01	4.02900830e-05	6.38636820e-05	6.24927780e-05	0.00000000e+00
16.94           	9.69703110e-02	4.01553270e-05	6.35767380e-05	6.84071010e-05	0.00000000e+00
16.945          	1.50772540e-01	4.00202610e-05	6.32895510e-05	1.16448950e-04	0.00000000e+00
16.95           	2.83675250e-01	3.98848760e-05	6.30021050e-05	1.02395940e-04	0.00000000e+00
16.955          	3.23531320e-01	3.97491820e-05	6.27144190e-05	8.67942410e-05	0.00000000e+00
16.96           	3.19681120e-01	3.96131820e-05	6.24264970e-05	6.90757130e-05	0.00000000e+00
16.965          	2.26958260e-01	3.94768770e-05	6.21383410e-05	7.49120520e-05	0.00000000e+00
16.97           	1.39721720e-01	3.93402700e-05	6.18499550e-05	1.18684550e-04	0.00000000e+00
16.975          	3.37351390e-01	3.92033680e-05	6.15613520e-05	1.27632740e-04	0.00000000e+00
16.98           	1.76877680e-01	3.90661650e-05	6.12725240e-05	7.50253200e-05	0.00000000e+00
16.985          	1.33867850e-01	3.89286660e-05	6.09834790e-05	1.23326650e-04	0.00000000e+00
16.99           	2.23899880e-01	3.87908750e-05	6.06942210e-05	1.12501600e-04	0.00000000e+00
16.995          	2.21292060e-01	3.86527890e-05	6.04047490e-05	5.13607160e-05	0.00000000e+00
17              	7.39664820e-02	3.85144190e-05	6.01150790e-05	8.95303910e-05	0.00000000e+00
17.005          	2.32179160e-01	3.83757690e-05	5.98252190e-05	1.04196130e-04	0.00000000e+00
17.01           	2.88844910e-01	3.82368350e-05	5.95351610e-05	4.37578110e-05	0.00000000e+00
17.015          	1.09861020e-01	3.80976150e-05	5.92449060e-05	1.38951480e-04	0.00000000e+00
17.02           	9.56730540e-02	3.79581250e-05	5.89544760e-05	9.24615060e-05	0.00000000e+00
17.025          	1.15184770e-01	3.78183580e-05	5.86638630e-05	8.88901750e-05	0.00000000e+00
17.03           	2.07216390e-01	3.76783180e-05	5.83730720e-05	9.37076020e-05	0.00000000e+00
17.035          	1.89955570e-01	3.75380080e-05	5.80821090e-05	1.31792550e-04	0.00000000e+00
17.04           	9.20126060e-02	3.73974260e-05	5.77909720e-05	1.03178470e-04	0.00000000e+00
17.045          	1.14795880e-01	3.72565860e-05	5.74996830e-05	1.05753190e-04	0.00000000e+00
17.05           	9.73799110e-02	3.71154770e-05	5.72082250e-05	1.36686540e-04	0.00000000e+00
17.055          	4.20095590e-01	3.69741150e-05	5.69166240e-05	1.54631330e-04	0.00000000e+00
17.06           	9.42232550e-02	3.68324890e-05	5.66248620e-05	1.54233630e-04	0.00000000e+00
17.065          	1.53459860e-01	3.66906110e-05	5.63329580e-05	1.13988270e-04	0.00000000e+00
17.07           	7.00324530e-02	3.65484840e-05	5.60409200e-05	1.22655360e-04	0.00000000e+00
17.075          	8.19900270e-02	3.64061010e-05	5.57487350e-05	1.79969530e-04	0.00000000e+00
17.08           	1.89560700e-01	3.62634760e-05	5.54564260e-05	1.43289590e-04	0.00000000e+00
17.085          	8.09398420e-02	3.61206040e-05	5.51639860e-05	1.57992490e-04	0.00000000e+00
17.09           	1.56353930e-01	3.59774890e-05	5.48714200e-05	2.26801980e-04	0.00000000e+00
17.095          	1.17333350e-01	3.58341290e-05	5.45787280e-05	1.62897970e-04	0.00000000e+00
17.1            	1.11167510e-01	3.56905330e-05	5.42859250e-05	2.06757760e-04	0.00000000e+00
17.105          	4.98284260e-02	3.55467080e-05	5.39930190e-05	2.10677230e-04	0.00000000e+00
17.11           	9.86528410e-02	3.54026430e-05	5.36999950e-05	1.80008230e-04	0.00000000e+00
17.115          	1.33481060e-01	3.52583540e-05	5.34068780e-05	1.41518050e-04	0.00000000e+00
17.12           	6.79708790e-02	3.51138340e-05	5.31136590e-05	2.04151510e-04	0.00000000e+00
17.125          	9.93459920e-02	3.49690850e-05	5.28203390e-05	1.30856610e-04	0.00000000e+00
17.13           	2.13629350e-01	3.48241190e-05	5.25269400e-05	1.27950330e-04	0.00000000e+00
17.135          	3.57169460e-01	3.46789300e-05	5.22334510e-05	1.75837050e-04	0.00000000e+00
17.14           	1.02265640e-01	3.45335220e-05	5.19398810e-05	2.32832190e-04	0.00000000e+00
17.145          	1.04842270e-01	3.43878990e-05	5.16462330e-05	1.37448820e-04	0.00000000e+00
17.15           	1.29047480e-01	3.42420580e-05	5.13525060e-05	1.37891780e-04	0.00000000e+00
17.155          	1.85560320e-01	3.40960090e-05	5.10587150e-05	1.29529660e-04	0.00000000e+00
17.16           	1.31392590e-01	3.39497520e-05	5.07648600e-05	1.30540870e-04	0.00000000e+00
17.165          	1.53634180e-01	3.38032900e-05	5.04709460e-05	9.72550810e-05	0.00000000e+00
17.17           	2.20485860e-01	3.36566240e-05	5.01769760e-05	1.12338730e-04	0.00000000e+00
17.175          	1.18716230e-01	3.35097570e-05	4.98829540e-05	1.01560760e-04	0.00000000e+00
17.18           	2.37797730e-01	3.33626920e-05	4.95888840e-05	1.26087290e-04	0.00000000e+00
17.185          	4.06502770e-01	3.32154300e-05	4.92947710e-05	1.02644710e-04	0.00000000e+00
17.19           	2.74839170e-01	3.30679780e-05	4.90006250e-05	1.05638440e-04	0.00000000e+00
17.195          	1.78893020e-01	3.29203310e-05	4.87064390e-05	1.06802420e-04	0.00000000e+00
17.2            	1.24674830e-01	3.27724910e-05	4.84122160e-05	7.58344320e-05	0.00000000e+00
17.205          	9.82421880e-02	3.26244670e-05	4.81179690e-05	7.68326860e-05	0.00000000e+00
17.21           	2.69750650e-01	3.24762590e-05	4.78237000e-05	7.67588060e-05	0.00000000e+00
17.215          	1.39669720e-01	3.23278730e-05	4.75294190e-05	8.41153950e-05	0.00000000e+00
17.22           	9.79622970e-02	3.21793060e-05	4.72351200e-05	1.08033880e-04	0.00000000e+00
17.225          	3.16081000e-01	3.20305560e-05	4.69408040e-05	5.86373990e-05	0.00000000e+00
17.23           	2.45998210e-01	3.18816340e-05	4.66464850e-05	8.54539330e-05	0.00000000e+00
17.235          	2.08699360e-01	3.17325410e-05	4.63521640e-05	5.12501830e-05	0.00000000e+00
17.24           	1.28694410e-01	3.15832820e-05	4.60578520e-05	6.27113230e-05	0.00000000e+00
17.245          	4.37076190e-01	3.14338520e-05	4.57635420e-05	1.20187020e-04	0.00000000e+00
17.25           	6.25600400e-02	3.12842570e-05	4.54692410e-05	4.32426020e-05	0.00000000e+00
17.255          	1.03070570e-01	3.11344990e-05	4.51749540e-05	7.56012120e-05	0.00000000e+00
17.26           	1.91480080e-01	3.09845800e-05	4.48806850e-05	9.86488970e-05	0.00000000e+00
17.265          	1.18343830e-01	3.08344990e-05	4.45864320e-05	9.60847960e-05	0.00000000e+00
17.27           	1.63045120e-01	3.06842660e-05	4.42922100e-05	9.98243740e-05	0.00000000e+00
17.275          	9.41814800e-02	3.05338790e-05	4.39980190e-05	9.77052060e-05	0.00000000e+00
17.28           	8.84549620e-02	3.03833460e-05	4.37038680e-05	1.05547330e-04	0.00000000e+00
17.285          	2.72837350e-01	3.02326580e-05	4.34097470e-05	1.39738570e-04	0.00000000e+00
17.29           	4.28353860e-01	3.00818260e-05	4.31156710e-05	1.55141960e-04	0.00000000e+00
17.295          	1.80724730e-01	2.99308540e-05	4.28216460e-05	1.15271190e-04	0.00000000e+00
17.3            	8.66243760e-02	2.97797380e-05	4.25276690e-05	1.12559920e-04	0.00000000e+00
17.305          	2.22650670e-01	2.96284820e-05	4.22337460e-05	1.30151280e-04	0.00000000e+00
17.31           	1.26716710e-01	2.94770900e-05	4.19398800e-05	1.41410150e-04	0.00000000e+00
17.315          	1.62751920e-01	2.93255590e-05	4.16460710e-05	2.13997100e-04	0.00000000e+00
